id_recurso,data,datetime_captura,datetime_recurso,datetime_update,consorcio,servico,sentido,data_viagem,numero_relatorio_cimu,julgamento,motivo_julgamento,observacao_julgamento,data_julgamento
SMTR202503000525,2025-03-05,2025-03-06 00:00:00,2025-03-05 10:21:23,2025-03-05 10:21:23,Internorte,342,I,2025-03-01,65089,,,,
SMTR202503000527,2025-03-05,2025-03-06 00:00:00,2025-03-05 10:21:54,2025-03-05 10:21:55,Internorte,342,V,2025-03-01,65089,,,,
SMTR202503000528,2025-03-05,2025-03-06 00:00:00,2025-03-05 10:22:57,2025-03-05 10:22:57,Internorte,384,I,2025-03-01,65090,,,,
SMTR202503000529,2025-03-05,2025-03-06 00:00:00,2025-03-05 10:23:21,2025-03-05 10:23:22,Internorte,384,V,2025-03-01,65090,,,,
SMTR202503000532,2025-03-05,2025-03-06 00:00:00,2025-03-05 10:25:33,2025-03-05 10:25:34,Internorte,399,V,2025-03-01,65092,,,,
SMTR202503000531,2025-03-05,2025-03-06 00:00:00,2025-03-05 10:24:59,2025-03-05 10:25:03,Internorte,399,I,2025-03-01,65092,,,,
SMTR202503000534,2025-03-05,2025-03-06 00:00:00,2025-03-05 10:28:31,2025-03-05 10:28:31,Internorte,457,I,2025-03-01,65094,,,,
SMTR202503000539,2025-03-05,2025-03-06 00:00:00,2025-03-05 10:38:16,2025-03-05 10:38:18,Internorte,386,I,2025-03-01,65095,,,,
SMTR202503000551,2025-03-05,2025-03-06 00:00:00,2025-03-05 10:40:56,2025-03-05 10:40:56,Internorte,SN399,V,2025-03-01,65096,,,,
SMTR202503000549,2025-03-05,2025-03-06 00:00:00,2025-03-05 10:39:57,2025-03-05 10:39:58,Internorte,SN399,I,2025-03-01,65096,,,,
SMTR202503000571,2025-03-05,2025-03-06 00:00:00,2025-03-05 11:08:18,2025-03-05 11:08:19,Internorte,SN399,I,2025-03-02,65299,,,,
SMTR202503000581,2025-03-05,2025-03-06 00:00:00,2025-03-05 11:09:35,2025-03-05 11:09:36,Internorte,SN399,V,2025-03-02,65299,,,,
SMTR202503000585,2025-03-05,2025-03-06 00:00:00,2025-03-05 11:11:46,2025-03-05 11:11:47,Internorte,SN298,I,2025-03-02,65300,,,,
SMTR202503000586,2025-03-05,2025-03-06 00:00:00,2025-03-05 11:13:10,2025-03-05 11:13:11,Internorte,SN298,V,2025-03-02,65300,,,,
SMTR202503000594,2025-03-05,2025-03-06 00:00:00,2025-03-05 11:16:09,2025-03-05 11:16:09,Internorte,SN457,V,2025-03-02,65301,,,,
SMTR202503000589,2025-03-05,2025-03-06 00:00:00,2025-03-05 11:15:14,2025-03-05 11:15:15,Internorte,SN457,I,2025-03-02,65301,,,,
SMTR202503000659,2025-03-05,2025-03-06 00:00:00,2025-03-05 15:07:38,2025-03-05 15:07:38,Internorte,SN265,V,2025-03-03,65695,,,,
SMTR202503000663,2025-03-05,2025-03-06 00:00:00,2025-03-05 15:10:09,2025-03-05 15:10:09,Internorte,SN298,V,2025-03-03,65702,,,,
SMTR202503000662,2025-03-05,2025-03-06 00:00:00,2025-03-05 15:08:40,2025-03-05 15:08:40,Internorte,SN298,I,2025-03-03,65702,,,,
SMTR202503000665,2025-03-05,2025-03-06 00:00:00,2025-03-05 15:11:34,2025-03-05 15:11:34,Internorte,SN399,I,2025-03-03,65710,,,,
SMTR202503000667,2025-03-05,2025-03-06 00:00:00,2025-03-05 15:12:14,2025-03-05 15:12:14,Internorte,SN399,V,2025-03-03,65710,,,,
SMTR202503000672,2025-03-05,2025-03-06 00:00:00,2025-03-05 15:18:18,2025-03-05 15:18:18,Internorte,SN298,V,2025-03-03,65712,,,,
SMTR202503000668,2025-03-05,2025-03-06 00:00:00,2025-03-05 15:13:18,2025-03-05 15:13:19,Internorte,SN298,I,2025-03-03,65712,,,,
SMTR202503000331,2025-03-05,2025-03-06 00:00:00,2025-03-05 06:32:08,2025-03-05 06:32:09,Internorte,232,C,2025-03-04,65770/65855,,,,
SMTR202503000333,2025-03-05,2025-03-06 00:00:00,2025-03-05 06:47:39,2025-03-05 06:47:39,Internorte,249,C,2025-03-04,65771 / 65775 / 65883,,,,
SMTR202503000332,2025-03-05,2025-03-06 00:00:00,2025-03-05 06:40:57,2025-03-05 06:40:58,Internorte,SN232,C,2025-03-04,65772  /  65858,,,,
SMTR202503000674,2025-03-05,2025-03-06 00:00:00,2025-03-05 15:20:17,2025-03-05 15:20:17,Internorte,SN298,I,2025-03-04,65948,,,,
SMTR202503000676,2025-03-05,2025-03-06 00:00:00,2025-03-05 15:23:21,2025-03-05 15:23:21,Internorte,SN298,V,2025-03-04,65948,,,,
SMTR202503000680,2025-03-05,2025-03-06 00:00:00,2025-03-05 15:24:37,2025-03-05 15:24:37,Internorte,SN399,V,2025-03-04,65949,,,,
SMTR202503000678,2025-03-05,2025-03-06 00:00:00,2025-03-05 15:24:03,2025-03-05 15:24:03,Internorte,SN399,I,2025-03-04,65949,,,,
SMTR202503000553,2025-03-05,2025-03-06 00:00:00,2025-03-05 10:49:55,2025-03-05 10:49:55,Internorte,265,V,2025-03-01,66187,,,,
SMTR202503000560,2025-03-05,2025-03-06 00:00:00,2025-03-05 10:53:16,2025-03-05 10:53:16,Internorte,292,V,2025-03-01,66189,,,,
SMTR202503000559,2025-03-05,2025-03-06 00:00:00,2025-03-05 10:51:51,2025-03-05 10:51:51,Internorte,292,I,2025-03-01,66189,,,,
SMTR202503000561,2025-03-05,2025-03-06 00:00:00,2025-03-05 10:54:05,2025-03-05 10:54:06,Internorte,296,I,2025-03-01,66193,,,,
SMTR202503000562,2025-03-05,2025-03-06 00:00:00,2025-03-05 10:54:39,2025-03-05 10:54:39,Internorte,296,V,2025-03-01,66193,,,,
SMTR202503000633,2025-03-05,2025-03-06 00:00:00,2025-03-05 14:19:50,2025-03-05 14:19:51,Internorte,292,I,2025-03-02,66201,,,,
SMTR202503000636,2025-03-05,2025-03-06 00:00:00,2025-03-05 14:20:34,2025-03-05 14:20:34,Internorte,292,V,2025-03-02,66201,,,,
SMTR202503000638,2025-03-05,2025-03-06 00:00:00,2025-03-05 14:22:03,2025-03-05 14:22:03,Internorte,296,V,2025-03-02,66202,,,,
SMTR202503000637,2025-03-05,2025-03-06 00:00:00,2025-03-05 14:21:15,2025-03-05 14:21:16,Internorte,296,I,2025-03-02,66202,,,,
SMTR202503000640,2025-03-05,2025-03-06 00:00:00,2025-03-05 14:23:25,2025-03-05 14:23:26,Internorte,298,V,2025-03-02,66203,,,,
SMTR202503000639,2025-03-05,2025-03-06 00:00:00,2025-03-05 14:22:40,2025-03-05 14:22:41,Internorte,298,I,2025-03-02,66203,,,,
SMTR202503000641,2025-03-05,2025-03-06 00:00:00,2025-03-05 14:26:27,2025-03-05 14:26:28,Internorte,342,I,2025-03-02,66204,,,,
SMTR202503000642,2025-03-05,2025-03-06 00:00:00,2025-03-05 14:26:56,2025-03-05 14:27:01,Internorte,342,V,2025-03-02,66204,,,,
SMTR202503000643,2025-03-05,2025-03-06 00:00:00,2025-03-05 14:28:11,2025-03-05 14:28:11,Internorte,384,I,2025-03-02,66205,,,,
SMTR202503000644,2025-03-05,2025-03-06 00:00:00,2025-03-05 14:28:42,2025-03-05 14:28:43,Internorte,384,V,2025-03-02,66205,,,,
SMTR202503000646,2025-03-05,2025-03-06 00:00:00,2025-03-05 14:29:52,2025-03-05 14:29:52,Internorte,399,V,2025-03-02,66206,,,,
SMTR202503000645,2025-03-05,2025-03-06 00:00:00,2025-03-05 14:29:20,2025-03-05 14:29:20,Internorte,399,I,2025-03-02,66206,,,,
SMTR202503000647,2025-03-05,2025-03-06 00:00:00,2025-03-05 14:32:52,2025-03-05 14:32:52,Internorte,386,I,2025-03-02,66207,,,,
SMTR202503000648,2025-03-05,2025-03-06 00:00:00,2025-03-05 14:34:27,2025-03-05 14:34:28,Internorte,457,I,2025-03-02,66208,,,,
SMTR202503000714,2025-03-05,2025-03-06 00:00:00,2025-03-05 16:40:45,2025-03-05 16:40:46,Internorte,292,V,2025-03-03,66245,,,,
SMTR202503000712,2025-03-05,2025-03-06 00:00:00,2025-03-05 16:40:15,2025-03-05 16:40:16,Internorte,292,I,2025-03-03,66245,,,,
SMTR202503000716,2025-03-05,2025-03-06 00:00:00,2025-03-05 16:41:29,2025-03-05 16:41:29,Internorte,296,I,2025-03-03,66246,,,,
SMTR202503000717,2025-03-05,2025-03-06 00:00:00,2025-03-05 16:41:57,2025-03-05 16:41:57,Internorte,296,V,2025-03-03,66246,,,,
SMTR202503000719,2025-03-05,2025-03-06 00:00:00,2025-03-05 16:43:40,2025-03-05 16:43:40,Internorte,298,V,2025-03-03,66248,,,,
SMTR202503000718,2025-03-05,2025-03-06 00:00:00,2025-03-05 16:43:13,2025-03-05 16:43:14,Internorte,298,I,2025-03-03,66248,,,,
SMTR202503000720,2025-03-05,2025-03-06 00:00:00,2025-03-05 16:44:16,2025-03-05 16:44:16,Internorte,342,I,2025-03-03,66251,,,,
SMTR202503000721,2025-03-05,2025-03-06 00:00:00,2025-03-05 16:44:47,2025-03-05 16:44:48,Internorte,342,V,2025-03-03,66251,,,,
SMTR202503000724,2025-03-05,2025-03-06 00:00:00,2025-03-05 16:45:52,2025-03-05 16:45:53,Internorte,384,V,2025-03-03,66253,,,,
SMTR202503000722,2025-03-05,2025-03-06 00:00:00,2025-03-05 16:45:27,2025-03-05 16:45:28,Internorte,384,I,2025-03-03,66253,,,,
SMTR202503000726,2025-03-05,2025-03-06 00:00:00,2025-03-05 16:47:46,2025-03-05 16:47:46,Internorte,399,V,2025-03-03,66254,,,,
SMTR202503000725,2025-03-05,2025-03-06 00:00:00,2025-03-05 16:47:09,2025-03-05 16:47:10,Internorte,399,I,2025-03-03,66254,,,,
SMTR202503000727,2025-03-05,2025-03-06 00:00:00,2025-03-05 16:48:44,2025-03-05 16:48:45,Internorte,386,I,2025-03-03,66256,,,,
SMTR202503000728,2025-03-05,2025-03-06 00:00:00,2025-03-05 16:49:54,2025-03-05 16:49:54,Internorte,457,I,2025-03-03,66259,,,,
SMTR202503000730,2025-03-05,2025-03-06 00:00:00,2025-03-05 16:51:31,2025-03-05 16:51:32,Internorte,292,I,2025-03-04,66263,,,,
SMTR202503000731,2025-03-05,2025-03-06 00:00:00,2025-03-05 16:52:16,2025-03-05 16:52:17,Internorte,292,V,2025-03-04,66263,,,,
SMTR202503000734,2025-03-05,2025-03-06 00:00:00,2025-03-05 16:53:51,2025-03-05 16:53:52,Internorte,296,V,2025-03-04,66265,,,,
SMTR202503000733,2025-03-05,2025-03-06 00:00:00,2025-03-05 16:53:18,2025-03-05 16:53:18,Internorte,296,I,2025-03-04,66265,,,,
SMTR202503000736,2025-03-05,2025-03-06 00:00:00,2025-03-05 16:54:44,2025-03-05 16:54:44,Internorte,298,I,2025-03-04,66267,,,,
SMTR202503000737,2025-03-05,2025-03-06 00:00:00,2025-03-05 16:55:18,2025-03-05 16:55:18,Internorte,298,V,2025-03-04,66267,,,,
SMTR202503000739,2025-03-05,2025-03-06 00:00:00,2025-03-05 16:56:15,2025-03-05 16:56:16,Internorte,342,I,2025-03-04,66269,,,,
SMTR202503000740,2025-03-05,2025-03-06 00:00:00,2025-03-05 16:56:39,2025-03-05 16:56:40,Internorte,342,V,2025-03-04,66269,,,,
SMTR202503000743,2025-03-05,2025-03-06 00:00:00,2025-03-05 16:57:27,2025-03-05 16:57:27,Internorte,384,I,2025-03-04,66270,,,,
SMTR202503000744,2025-03-05,2025-03-06 00:00:00,2025-03-05 16:58:09,2025-03-05 16:58:09,Internorte,384,V,2025-03-04,66270,,,,
SMTR202503000747,2025-03-05,2025-03-06 00:00:00,2025-03-05 16:59:41,2025-03-05 16:59:41,Internorte,399,V,2025-03-04,66272,,,,
SMTR202503000746,2025-03-05,2025-03-06 00:00:00,2025-03-05 16:59:17,2025-03-05 16:59:17,Internorte,399,I,2025-03-04,66272,,,,
SMTR202503000749,2025-03-05,2025-03-06 00:00:00,2025-03-05 17:01:19,2025-03-05 17:01:20,Internorte,386,I,2025-03-04,66274,,,,
SMTR202503000753,2025-03-05,2025-03-06 00:00:00,2025-03-05 17:20:53,2025-03-05 17:20:57,Internorte,457,I,2025-03-04,66278,,,,
SMTR202503000334,2025-03-05,2025-03-06 00:00:00,2025-03-05 07:10:52,2025-03-05 07:10:53,Santa Cruz,369,I,2025-03-04,66011,,,,
SMTR202503000335,2025-03-05,2025-03-06 00:00:00,2025-03-05 07:10:56,2025-03-05 07:10:56,Santa Cruz,388,I,2025-03-04,66013,,,,
SMTR202503000336,2025-03-05,2025-03-06 00:00:00,2025-03-05 07:10:59,2025-03-05 07:10:59,Santa Cruz,SN388,I,2025-03-04,66019,,,,
SMTR202503000337,2025-03-05,2025-03-06 00:00:00,2025-03-05 07:11:03,2025-03-05 07:11:03,Santa Cruz,393,I,2025-03-04,66036,,,,
SMTR202503000338,2025-03-05,2025-03-06 00:00:00,2025-03-05 07:11:06,2025-03-05 07:11:06,Santa Cruz,SN393,I,2025-03-04,66037,,,,
SMTR202503000339,2025-03-05,2025-03-06 00:00:00,2025-03-05 07:11:09,2025-03-05 07:11:10,Santa Cruz,397,I,2025-03-04,66039,,,,
SMTR202503000340,2025-03-05,2025-03-06 00:00:00,2025-03-05 07:11:12,2025-03-05 07:11:13,Santa Cruz,SN397,I,2025-03-04,66040,,,,
SMTR202503000348,2025-03-05,2025-03-06 00:00:00,2025-03-05 07:54:19,2025-03-05 07:54:20,Santa Cruz,826,V,2025-03-04,66048,,,,
SMTR202503000347,2025-03-05,2025-03-06 00:00:00,2025-03-05 07:54:15,2025-03-05 07:54:16,Santa Cruz,826,V,2025-03-03,66050,,,,
SMTR202503000346,2025-03-05,2025-03-06 00:00:00,2025-03-05 07:54:12,2025-03-05 07:54:13,Santa Cruz,826,V,2025-03-02,66053,,,,
SMTR202503000345,2025-03-05,2025-03-06 00:00:00,2025-03-05 07:54:03,2025-03-05 07:54:04,Santa Cruz,826,V,2025-03-01,66056,,,,
SMTR202503000349,2025-03-05,2025-03-06 00:00:00,2025-03-05 09:30:10,2025-03-05 09:30:10,Santa Cruz,393,I,2025-03-01,66102,,,,
SMTR202503000441,2025-03-05,2025-03-06 00:00:00,2025-03-05 09:30:14,2025-03-05 09:30:14,Santa Cruz,393,V,2025-03-01,66102,,,,
SMTR202503000442,2025-03-05,2025-03-06 00:00:00,2025-03-05 09:30:18,2025-03-05 09:30:19,Santa Cruz,SN393,I,2025-03-01,66103,,,,
SMTR202503000443,2025-03-05,2025-03-06 00:00:00,2025-03-05 09:30:22,2025-03-05 09:30:25,Santa Cruz,SN393,V,2025-03-01,66103,,,,
SMTR202503000444,2025-03-05,2025-03-06 00:00:00,2025-03-05 09:32:43,2025-03-05 09:32:43,Santa Cruz,393,I,2025-03-02,66105,,,,
SMTR202503000445,2025-03-05,2025-03-06 00:00:00,2025-03-05 09:32:47,2025-03-05 09:32:48,Santa Cruz,393,V,2025-03-02,66105,,,,
SMTR202503000447,2025-03-05,2025-03-06 00:00:00,2025-03-05 09:32:55,2025-03-05 09:32:55,Santa Cruz,SN393,V,2025-03-02,66107,,,,
SMTR202503000446,2025-03-05,2025-03-06 00:00:00,2025-03-05 09:32:51,2025-03-05 09:32:51,Santa Cruz,SN393,I,2025-03-02,66107,,,,
SMTR202503000448,2025-03-05,2025-03-06 00:00:00,2025-03-05 09:39:32,2025-03-05 09:39:32,Santa Cruz,393,I,2025-03-03,66109,,,,
SMTR202503000449,2025-03-05,2025-03-06 00:00:00,2025-03-05 09:39:35,2025-03-05 09:39:35,Santa Cruz,393,V,2025-03-03,66109,,,,
SMTR202503000451,2025-03-05,2025-03-06 00:00:00,2025-03-05 09:39:42,2025-03-05 09:39:43,Santa Cruz,SN393,V,2025-03-03,66111,,,,
SMTR202503000450,2025-03-05,2025-03-06 00:00:00,2025-03-05 09:39:38,2025-03-05 09:39:39,Santa Cruz,SN393,I,2025-03-03,66111,,,,
SMTR202503000467,2025-03-05,2025-03-06 00:00:00,2025-03-05 09:41:03,2025-03-05 09:41:03,Santa Cruz,SN393,V,2025-03-04,66117,,,,
SMTR202503000466,2025-03-05,2025-03-06 00:00:00,2025-03-05 09:40:58,2025-03-05 09:40:59,Santa Cruz,SN393,I,2025-03-04,66117,,,,
SMTR202503000465,2025-03-05,2025-03-06 00:00:00,2025-03-05 09:40:54,2025-03-05 09:40:55,Santa Cruz,393,V,2025-03-04,66117,,,,
SMTR202503000464,2025-03-05,2025-03-06 00:00:00,2025-03-05 09:40:51,2025-03-05 09:40:52,Santa Cruz,393,I,2025-03-04,66117,,,,
SMTR202503000469,2025-03-05,2025-03-06 00:00:00,2025-03-05 09:42:19,2025-03-05 09:42:19,Santa Cruz,393,V,2025-03-05,66118,,,,
SMTR202503000468,2025-03-05,2025-03-06 00:00:00,2025-03-05 09:42:14,2025-03-05 09:42:15,Santa Cruz,393,I,2025-03-05,66118,,,,
SMTR202503000471,2025-03-05,2025-03-06 00:00:00,2025-03-05 09:42:25,2025-03-05 09:42:26,Santa Cruz,SN393,V,2025-03-05,66120,,,,
SMTR202503000470,2025-03-05,2025-03-06 00:00:00,2025-03-05 09:42:22,2025-03-05 09:42:23,Santa Cruz,SN393,I,2025-03-05,66120,,,,
SMTR202503000704,2025-03-05,2025-03-06 00:00:00,2025-03-05 16:26:44,2025-03-05 16:26:44,Transcarioca,371,I,2025-02-18,63997,,,,
SMTR202503000703,2025-03-05,2025-03-06 00:00:00,2025-03-05 16:25:38,2025-03-05 16:25:39,Transcarioca,371,I,2025-02-18,63997,,,,
SMTR202503000705,2025-03-05,2025-03-06 00:00:00,2025-03-05 16:28:20,2025-03-05 16:28:20,Transcarioca,371,I,2025-02-20,64175,,,,
SMTR202503000709,2025-03-05,2025-03-06 00:00:00,2025-03-05 16:34:10,2025-03-05 16:34:11,Transcarioca,371,I,2025-02-23,64401,,,,
SMTR202503000706,2025-03-05,2025-03-06 00:00:00,2025-03-05 16:29:34,2025-03-05 16:29:35,Transcarioca,371,I,2025-02-24,64401,,,,
SMTR202503000707,2025-03-05,2025-03-06 00:00:00,2025-03-05 16:31:34,2025-03-05 16:31:34,Transcarioca,371,I,2025-02-23,64401,,,,
SMTR202503000708,2025-03-05,2025-03-06 00:00:00,2025-03-05 16:32:28,2025-03-05 16:32:28,Transcarioca,371,V,2025-02-23,64401,,,,
SMTR202503001614,2025-03-08,2025-03-09 00:00:00,2025-03-08 06:03:32,2025-03-08 06:03:32,Internorte,232,I,2025-03-07,66569,,,,
SMTR202503001613,2025-03-08,2025-03-09 00:00:00,2025-03-08 06:00:54,2025-03-08 06:00:57,Internorte,249,I,2025-03-07,66568,,,,
SMTR202503001623,2025-03-08,2025-03-09 00:00:00,2025-03-08 11:16:13,2025-03-08 11:16:14,Internorte,SP404,I,2025-03-08,66594,,,,
SMTR202503001626,2025-03-08,2025-03-09 00:00:00,2025-03-08 12:53:58,2025-03-08 12:53:59,Internorte,497,I,2025-03-08,66610,,,,
SMTR202503001622,2025-03-08,2025-03-09 00:00:00,2025-03-08 11:15:20,2025-03-08 11:15:21,Internorte,497,V,2025-03-08,66595,,,,
SMTR202503001656,2025-03-08,2025-03-10 00:00:00,2025-03-08 21:56:43,2025-03-08 21:56:44,Internorte,497,V,2025-03-08,66685,,,,
SMTR202501000821,2025-01-07,2025-01-08 00:00:00,2025-01-07 11:02:59,2025-01-07 11:02:59,Internorte,638,V,2024-11-22,58259,,,,
SMTR202501000834,2025-01-07,2025-01-08 00:00:00,2025-01-07 11:23:38,2025-01-07 11:23:39,Internorte,721,I,2024-11-23,58286,,,,
SMTR202501000892,2025-01-07,2025-01-08 00:00:00,2025-01-07 13:45:48,2025-01-07 13:45:48,Internorte,638,V,2024-11-26,58542,,,,
SMTR202501000891,2025-01-07,2025-01-08 00:00:00,2025-01-07 13:44:12,2025-01-07 13:44:12,Internorte,638,I,2024-11-26,58542,,,,
SMTR202501000940,2025-01-07,2025-01-08 00:00:00,2025-01-07 14:46:20,2025-01-07 14:46:23,Internorte,721,I,2024-11-30,58754,,,,
SMTR202501000953,2025-01-07,2025-01-08 00:00:00,2025-01-07 17:00:40,2025-01-07 17:00:40,Internorte,SN457,V,2024-12-31,60768,,,,
SMTR202501000955,2025-01-07,2025-01-08 00:00:00,2025-01-07 17:02:49,2025-01-07 17:02:50,Internorte,SN457,V,2025-01-01,60768,,,,
SMTR202501000954,2025-01-07,2025-01-08 00:00:00,2025-01-07 17:01:45,2025-01-07 17:01:45,Internorte,SN457,I,2025-01-01,60768,,,,
SMTR202501000952,2025-01-07,2025-01-08 00:00:00,2025-01-07 16:59:16,2025-01-07 16:59:16,Internorte,SN457,I,2024-12-31,60768,,,,
SMTR202501000757,2025-01-07,2025-01-08 00:00:00,2025-01-07 08:22:22,2025-01-07 08:22:22,Santa Cruz,837,I,2025-01-06,61059,,,,
SMTR202501000763,2025-01-07,2025-01-08 00:00:00,2025-01-07 08:23:10,2025-01-07 08:23:11,Santa Cruz,837,V,2025-01-06,61059,,,,
SMTR202501000809,2025-01-07,2025-01-08 00:00:00,2025-01-07 10:36:50,2025-01-07 10:36:51,Santa Cruz,843,C,2025-01-06,61068,,,,
SMTR202501000842,2025-01-07,2025-01-08 00:00:00,2025-01-07 11:39:10,2025-01-07 11:39:11,Santa Cruz,788,V,2025-01-06,61087,,,,
SMTR202501000841,2025-01-07,2025-01-08 00:00:00,2025-01-07 11:39:06,2025-01-07 11:39:06,Santa Cruz,788,I,2025-01-06,61087,,,,
SMTR202501000843,2025-01-07,2025-01-08 00:00:00,2025-01-07 11:40:35,2025-01-07 11:40:35,Santa Cruz,388,I,2025-01-06,61088,,,,
SMTR202501000853,2025-01-07,2025-01-08 00:00:00,2025-01-07 11:44:20,2025-01-07 11:44:21,Santa Cruz,388,V,2025-01-06,61088,,,,
SMTR202501000854,2025-01-07,2025-01-08 00:00:00,2025-01-07 11:45:14,2025-01-07 11:45:14,Santa Cruz,SR388,V,2025-01-06,61089,,,,
SMTR202501000845,2025-01-07,2025-01-08 00:00:00,2025-01-07 11:41:17,2025-01-07 11:41:18,Santa Cruz,SR388,I,2025-01-06,61089,,,,
SMTR202501000847,2025-01-07,2025-01-08 00:00:00,2025-01-07 11:43:02,2025-01-07 11:43:03,Santa Cruz,759,I,2025-01-06,61090,,,,
SMTR202501000848,2025-01-07,2025-01-08 00:00:00,2025-01-07 11:43:08,2025-01-07 11:43:11,Santa Cruz,759,V,2025-01-06,61090,,,,
SMTR202501000857,2025-01-07,2025-01-08 00:00:00,2025-01-07 11:45:58,2025-01-07 11:45:59,Santa Cruz,SP759,I,2025-01-06,61091,,,,
SMTR202501000852,2025-01-07,2025-01-08 00:00:00,2025-01-07 11:43:24,2025-01-07 11:43:25,Santa Cruz,SP759,V,2025-01-06,61091,,,,
SMTR202501000866,2025-01-07,2025-01-08 00:00:00,2025-01-07 11:54:16,2025-01-07 11:54:16,Santa Cruz,SR846,I,2025-01-06,61093,,,,
SMTR202501000867,2025-01-07,2025-01-08 00:00:00,2025-01-07 11:55:31,2025-01-07 11:55:33,Santa Cruz,847,I,2025-01-06,61095,,,,
SMTR202501000861,2025-01-07,2025-01-08 00:00:00,2025-01-07 11:53:02,2025-01-07 11:53:03,Santa Cruz,848,I,2025-01-06,61096,,,,
SMTR202501000865,2025-01-07,2025-01-08 00:00:00,2025-01-07 11:56:38,2025-01-07 11:56:39,Santa Cruz,848,V,2025-01-06,61097,,,,
SMTR202501000868,2025-01-07,2025-01-08 00:00:00,2025-01-07 12:23:48,2025-01-07 12:23:48,Transcarioca,783,V,2024-11-24,58408,,,,
SMTR202212003111,2022-12-07,2024-01-17 14:00:00,2022-12-07 14:21:56,2023-09-30 18:27:24,Internorte,328,I,2022-11-06,3185,Indeferido,Recurso aberto em duplicidade,,2023-09-30 18:27:24
SMTR202212003084,2022-12-07,2024-01-17 14:00:00,2022-12-07 13:55:57,2023-09-30 18:26:31,Internorte,328,I,2022-11-06,3185,Indeferido,Recurso aberto em duplicidade,,2023-09-30 18:26:31
SMTR202212002926,2022-12-07,2024-01-17 14:00:00,2022-12-07 11:54:50,2023-09-30 18:23:21,Internorte,328,V,2022-11-06,3185,Indeferido,Recurso aberto em duplicidade,,2023-09-30 18:23:21
SMTR202212003037,2022-12-07,2024-01-17 14:00:00,2022-12-07 13:30:47,2023-09-30 18:24:40,Internorte,328,V,2022-11-06,3185,Indeferido,Recurso aberto em duplicidade,,2023-09-30 18:24:40
SMTR202212003054,2022-12-07,2024-01-17 14:00:00,2022-12-07 13:38:09,2023-09-30 18:25:21,Internorte,328,V,2022-11-06,3185,Indeferido,Recurso aberto em duplicidade,,2023-09-30 18:25:21
SMTR202212002910,2022-12-07,2024-01-17 14:00:00,2022-12-07 11:45:14,2023-09-30 18:22:42,Internorte,328,I,2022-11-06,3185,Indeferido,Recurso aberto em duplicidade,,2023-09-30 18:22:42
SMTR202212003103,2022-12-07,2024-01-17 14:00:00,2022-12-07 14:07:55,2023-09-30 18:27:08,Internorte,328,V,2022-11-06,3185,Indeferido,Recurso aberto em duplicidade,,2023-09-30 18:27:08
SMTR202212003061,2022-12-07,2024-01-17 14:00:00,2022-12-07 13:39:52,2023-09-30 18:25:39,Internorte,328,I,2022-11-06,3185,Indeferido,Recurso aberto em duplicidade,,2023-09-30 18:25:39
SMTR202212003119,2022-12-07,2024-01-17 14:00:00,2022-12-07 14:28:56,2023-09-30 18:27:46,Internorte,328,V,2022-11-06,3185,Indeferido,Recurso aberto em duplicidade,,2023-09-30 18:27:46
SMTR202212003090,2022-12-07,2024-01-17 14:00:00,2022-12-07 14:02:09,2023-09-30 18:26:44,Internorte,328,I,2022-11-06,3185,Indeferido,Recurso aberto em duplicidade,,2023-09-30 18:26:44
SMTR202212003110,2022-12-07,2024-01-17 14:00:00,2022-12-07 14:16:57,2023-09-30 18:27:18,Internorte,328,V,2022-11-06,3185,Indeferido,Recurso aberto em duplicidade,,2023-09-30 18:27:18
